review_id,product_id,order_id,customer_id,review_score,review_text
1003664,667,1232001232,1000609,4,"Great Gonzalez, Hodges and Cooper Exactly! Incredible value. Highly recommend!"
1003665,221,1233001233,1000609,2,Poor quality Drake-Reed Mission. Doesn't fit well.
1003666,136,1234001234,1000609,5,Incredible value. Worth every penny!
1003667,721,1234001234,1000609,4,Really happy with this purchase. Beautiful design and Beautiful design.
1003668,410,1235001235,1000609,3,"Best Carney, Terry and Ray Information I've bought. Easy to use."
1003669,91,1236001236,1000609,4,"Best Baker, Alvarez and Cooper Hour I've bought. Perfect fit."
1003670,39,1236001236,1000609,4,"Not bad, but not great. Could be better."
1003671,707,1236001236,1000609,5,"Best Gallegos, Barker and Bush Walk I've bought. Amazing features."
1003672,779,1236001236,1000609,3,Wouldn't recommend. Underperforms.
1003673,447,1236001236,1000609,2,Really happy with this purchase. Beautiful design and Easy to use.
1003674,487,1237001237,1000611,3,Great Floyd-Flynn Act! Fast shipping. Highly recommend!
1003675,236,1237001237,1000611,4,Long battery life. Worth every penny!
1003676,307,1237001237,1000611,5,Best Johnson Inc Executive I've bought. Great customer service.
1003677,503,1237001237,1000611,2,"Long battery life, however Missing features."
1003678,857,1238001238,1000612,5,"Best Allen, Tucker and Meyers Else I've bought. Great customer service."
1003679,80,1238001238,1000612,2,Really happy with this purchase. Easy to use and Superior performance.
1003680,134,1238001238,1000612,5,Good enough for the price. Could be better.
1003681,155,1238001238,1000612,2,Had issues with Slow delivery.
1003682,235,1239001239,1000612,1,Wouldn't recommend. Short battery life.
1003683,483,1239001239,1000612,2,Best Moran-Gibson Goal I've bought. Perfect fit.
1003684,816,1240001240,1000613,1,Wouldn't recommend. Short battery life.
1003685,638,1240001240,1000613,1,"Poor quality Case, Fisher and Herman Take. Poor build quality."
1003686,229,1240001240,1000613,2,"Disappointed with this Mcgee, Wright and White Care. Poor build quality."
1003687,808,1240001240,1000613,1,Not worth the price. Overpriced.
1003688,957,1241001241,1000614,2,"Disappointed with this Reyes, Conley and Smith Style. Short battery life."
1003689,157,1241001241,1000614,2,Disappointed with this Thomas Group Itself. Short battery life.
1003690,320,1241001241,1000614,4,Excellent quality Johnson-Thomas Use. Great customer service.
1003691,23,1241001241,1000614,3,Really happy with this purchase. Superior performance and Incredible value.
1003692,430,1241001241,1000614,1,Really happy with this purchase. Fast shipping and Great customer service.
1003693,640,1241001241,1000614,4,"Decent Barnett, Bennett and Adams Employee. Beautiful design, but Slow delivery."
1003694,27,1242001242,1000615,1,Great Mendoza-Hernandez Suffer! Amazing features. Highly recommend!
1003695,428,1242001242,1000615,4,Wouldn't recommend. Unresponsive customer service.
1003696,88,1243001243,1000615,1,Had issues with Missing features.
1003697,141,1243001243,1000615,4,"Great customer service, however Unresponsive customer service."
1003698,110,1243001243,1000615,2,Great Gray PLC Recent! Easy to use. Highly recommend!
1003699,886,1244001244,1000616,2,"Best Vargas, Adams and Shelton Property I've bought. Easy to use."
1003700,888,1244001244,1000616,1,Really happy with this purchase. Long battery life and Perfect fit.
1003701,533,1245001245,1000616,1,Had issues with Poor build quality.
1003702,700,1245001245,1000616,3,"Not bad, but not great. Standard quality."
1003703,782,1245001245,1000616,5,Not worth the price. Complicated to use.
1003704,820,1245001245,1000616,2,Not worth the price. Unappealing design.
1003705,502,1246001246,1000618,5,Not worth the price. Underperforms.
1003706,228,1246001246,1000618,3,"Disappointed with this Williams, Phillips and Vargas How. Missing features."
1003707,931,1246001246,1000618,4,"Great Washington, Baker and Baker Film! Perfect fit. Highly recommend!"
1003708,785,1247001247,1000618,4,"Best Fisher, Espinoza and Campbell Necessary I've bought. Beautiful design."
1003709,874,1248001248,1000618,3,"Poor quality Cook, Reyes and Carter Fish. Underperforms."
1003710,338,1248001248,1000618,5,Excellent quality Mccall-Harper Visit. Fast shipping.
1003711,305,1248001248,1000618,5,Not worth the price. Poor build quality.
1003712,222,1249001249,1000618,1,Not worth the price. Missing features.
1003713,325,1249001249,1000618,1,Poor quality Liu LLC Us. Missing features.
1003714,714,1249001249,1000618,1,Really happy with this purchase. Beautiful design and Excellent build quality.
1003715,201,1249001249,1000618,3,Wouldn't recommend. Missing features.
1003716,851,1250001250,1000619,4,Excellent quality Mitchell-Hill Six. Excellent build quality.
1003717,892,1250001250,1000619,1,Not worth the price. Doesn't fit well.
1003718,883,1250001250,1000619,5,Not worth the price. Underperforms.
1003719,10,1250001250,1000619,3,"Decent Blanchard and Sons Food. Long battery life, but Short battery life."
1003720,437,1251001251,1000619,4,"Excellent build quality, however Unresponsive customer service."
1003721,700,1251001251,1000619,4,Good enough for the price. Standard quality.
1003722,265,1251001251,1000619,1,"Decent Watson Group Hospital. Excellent build quality, but Short battery life."
1003723,417,1251001251,1000619,1,"Incredible value, however Slow delivery."
1003724,175,1252001252,1000619,4,Average Jones-Cowan Eight. Standard quality.
1003725,391,1252001252,1000619,1,Really happy with this purchase. Incredible value and Incredible value.
1003726,500,1253001253,1000620,3,Really happy with this purchase. Incredible value and Easy to use.
1003727,824,1253001253,1000620,1,Had issues with Unappealing design.
1003728,338,1253001253,1000620,5,Excellent quality Mccall-Harper Visit. Incredible value.
1003729,10,1253001253,1000620,1,Disappointed with this Blanchard and Sons Food. Overpriced.
1003730,540,1254001254,1000620,5,Really happy with this purchase. Incredible value and Beautiful design.
1003731,146,1254001254,1000620,2,Wouldn't recommend. Doesn't fit well.
1003732,561,1254001254,1000620,1,Excellent quality Stewart Group Far. Beautiful design.
1003733,418,1255001255,1000620,2,Fast shipping. Worth every penny!
1003734,803,1255001255,1000620,5,Best Floyd-Anderson Memory I've bought. Fast shipping.
1003735,301,1256001256,1000621,5,Wouldn't recommend. Complicated to use.
1003736,668,1256001256,1000621,1,Wouldn't recommend. Slow delivery.
1003737,841,1256001256,1000621,1,Good enough for the price. Standard quality.
1003738,696,1257001257,1000621,1,Poor quality Joseph-Soto For. Unresponsive customer service.
1003739,628,1257001257,1000621,2,"Not bad, but not great. Fair for the price."
1003740,335,1258001258,1000621,4,Great Ayala-Jones Politics! Great customer service. Highly recommend!
1003741,736,1258001258,1000621,1,Excellent quality Palmer-Rice Base. Excellent build quality.
1003742,945,1258001258,1000621,4,Really happy with this purchase. Amazing features and Perfect fit.
1003743,96,1258001258,1000621,5,Really happy with this purchase. Long battery life and Excellent build quality.
1003744,326,1259001259,1000621,4,"Best Lang, Ross and Thomas Project I've bought. Great customer service."
1003745,406,1260001260,1000622,1,Poor quality Cruz Inc Provide. Underperforms.
1003746,7,1260001260,1000622,4,"Poor quality Quinn, Garcia and Harrington Feel. Unappealing design."
1003747,108,1261001261,1000622,3,Poor quality Villarreal-Padilla Become. Unresponsive customer service.
1003748,676,1261001261,1000622,5,Excellent quality Weeks LLC Instead. Incredible value.
1003749,90,1261001261,1000622,4,Really happy with this purchase. Perfect fit and Long battery life.
1003750,874,1261001261,1000622,4,"Disappointed with this Cook, Reyes and Carter Fish. Unresponsive customer service."
1003751,382,1262001262,1000622,1,Long battery life. Worth every penny!
1003752,688,1262001262,1000622,1,Really happy with this purchase. Incredible value and Fast shipping.
1003753,585,1262001262,1000622,4,Fast shipping. Worth every penny!
1003754,405,1262001262,1000622,5,Wouldn't recommend. Unappealing design.
1003755,994,1262001262,1000622,1,Perfect fit. Worth every penny!
1003756,714,1263001263,1000624,1,Had issues with Unappealing design.
1003757,125,1263001263,1000624,5,"Best Smith, Hines and Villarreal Course I've bought. Fast shipping."
1003758,628,1263001263,1000624,5,Really happy with this purchase. Fast shipping and Fast shipping.
1003759,493,1263001263,1000624,5,"Great customer service, however Unresponsive customer service."
1003760,28,1264001264,1000624,3,Best Cox Ltd Notice I've bought. Beautiful design.
1003761,478,1264001264,1000624,5,"Decent Schmidt, Evans and Wade Air. Excellent build quality, but Poor build quality."
1003762,22,1264001264,1000624,1,"Excellent quality Robbins, Preston and White Through. Perfect fit."
1003763,317,1264001264,1000624,2,"Excellent quality Smith, Phelps and Buchanan Amount. Perfect fit."
1003764,92,1264001264,1000624,1,Good enough for the price. Standard quality.
1003765,664,1264001264,1000624,3,Average Maldonado-Lane Stand. Could be better.
1003766,67,1264001264,1000624,5,"Decent Davis-Gillespie That. Amazing features, but Unresponsive customer service."
1003767,283,1265001265,1000625,4,"Disappointed with this Hall, Smith and Wright Action. Poor build quality."
1003768,906,1265001265,1000625,5,Best Woods-Terrell In I've bought. Great customer service.
1003769,818,1266001266,1000626,5,"Best Murphy, Reyes and Smith Feeling I've bought. Easy to use."
1003770,111,1266001266,1000626,2,"Average Kim, Frederick and Garcia Everybody. Fair for the price."
1003771,414,1266001266,1000626,4,Excellent build quality. Worth every penny!
1003772,765,1267001267,1000626,3,"Superior performance, however Unappealing design."
1003773,786,1267001267,1000626,1,"Decent Washington-Roy Wall. Excellent build quality, but Short battery life."
1003774,819,1267001267,1000626,5,Really happy with this purchase. Superior performance and Beautiful design.
1003775,153,1267001267,1000626,3,Really happy with this purchase. Excellent build quality and Excellent build quality.
1003776,751,1268001268,1000626,2,Disappointed with this Davis-Chambers Chair. Short battery life.
1003777,884,1268001268,1000626,5,"Great Smith, Ramos and Bray Sing! Excellent build quality. Highly recommend!"
1003778,829,1268001268,1000626,4,Average Jensen Ltd Participant. Could be better.
1003779,105,1269001269,1000626,3,Wouldn't recommend. Overpriced.
1003780,204,1269001269,1000626,5,Best Johnston-Swanson Nor I've bought. Beautiful design.
1003781,193,1270001270,1000627,4,Wouldn't recommend. Unappealing design.
1003782,12,1270001270,1000627,1,Easy to use. Worth every penny!
1003783,390,1270001270,1000627,5,Best Collins-Alvarado Reason I've bought. Great customer service.
1003784,188,1271001271,1000629,1,Good enough for the price. Standard quality.
1003785,62,1271001271,1000629,5,Had issues with Missing features.
1003786,893,1271001271,1000629,4,Wouldn't recommend. Doesn't fit well.
1003787,94,1271001271,1000629,3,"Average Wilson, Morris and Martinez Important. Fair for the price."
1003788,417,1272001272,1000630,2,Excellent quality Ferguson and Sons Box. Easy to use.
1003789,782,1273001273,1000631,3,Had issues with Slow delivery.
1003790,482,1274001274,1000631,5,Had issues with Missing features.
1003791,655,1274001274,1000631,5,Wouldn't recommend. Doesn't fit well.
1003792,86,1275001275,1000632,1,Good enough for the price. Average performance.
1003793,773,1275001275,1000632,1,Best Cordova-Garrett Professor I've bought. Perfect fit.
1003794,682,1276001276,1000633,3,Disappointed with this Crawford and Sons Will. Underperforms.
1003795,386,1276001276,1000633,2,Had issues with Slow delivery.
1003796,356,1277001277,1000634,5,Wouldn't recommend. Complicated to use.
1003797,320,1277001277,1000634,1,Poor quality Johnson-Thomas Use. Complicated to use.
1003798,654,1278001278,1000635,4,Excellent quality Maldonado-Jones Natural. Long battery life.
1003799,732,1278001278,1000635,2,Easy to use. Worth every penny!
1003800,563,1279001279,1000635,5,"Best Brown, Massey and Martinez Read I've bought. Excellent build quality."
1003801,425,1280001280,1000635,1,Really happy with this purchase. Perfect fit and Incredible value.
1003802,637,1280001280,1000635,1,Good enough for the price. Could be better.
1003803,680,1280001280,1000635,5,Best Leblanc-Rogers Ability I've bought. Amazing features.
1003804,612,1281001281,1000636,4,Good enough for the price. Meets basic expectations.
1003805,77,1282001282,1000636,1,Poor quality Rodriguez Inc One. Unresponsive customer service.
1003806,885,1282001282,1000636,3,Average Perez-Henry Able. Meets basic expectations.
1003807,723,1282001282,1000636,5,Excellent quality Craig Group Protect. Beautiful design.
1003808,288,1282001282,1000636,3,"Long battery life, however Unappealing design."
1003809,683,1282001282,1000636,4,Wouldn't recommend. Unresponsive customer service.
1003810,951,1283001283,1000636,2,Not worth the price. Overpriced.
1003811,134,1283001283,1000636,3,Wouldn't recommend. Complicated to use.
1003812,307,1283001283,1000636,3,Great Johnson Inc Executive! Amazing features. Highly recommend!
1003813,34,1283001283,1000636,4,Had issues with Unresponsive customer service.
1003814,573,1284001284,1000636,2,"Amazing features, however Doesn't fit well."
1003815,916,1284001284,1000636,2,Really happy with this purchase. Long battery life and Incredible value.
1003816,317,1285001285,1000636,5,"Disappointed with this Smith, Phelps and Buchanan Amount. Underperforms."
1003817,3,1285001285,1000636,3,"Decent Barry, Mclaughlin and Burton Why. Perfect fit, but Overpriced."
1003818,892,1285001285,1000636,1,Not worth the price. Short battery life.
