product_id,category_id,subcategory_id,product_name,description,base_price,sale_price,stock_quantity,weight_kg,is_active,created_at,brand,sku,rating,review_count
632,1,103,Evans Group Through,"Institution long sell choose fund TV and exist. Marriage listen safe late charge religious skin.
Whether name air myself establish would mouth play. Agree best hot cell shake fly.",292.21,248.46,631,16.12,True,2024-12-30 10:23:44.104742,Pace-Norman,SKU-15677,3.2,15
633,5,502,Barr Group Local,"Type eye physical social show speech.
Remember determine tonight run. After school teacher radio. Describe near population section age economy whose.",166.47,149.32,118,1.51,True,2025-01-12 10:23:44.104742,Rangel Group,SKU-68303,4.2,46
634,4,402,Schneider LLC Serve,"Hard how discuss newspaper turn. Imagine until ago.
Office animal yourself plant money game history. Instead have likely skin southern.",749.62,648.52,797,2.29,True,2024-12-15 10:23:44.104742,"Allen, Brown and Morrow",SKU-41079,4.5,29
635,4,402,"Chase, Robinson and Curtis Education","Class ok industry. Manager travel responsibility government economic address spring current.
Actually win note service return. Still data painting think long consumer back.",82.79,74.26,911,8.77,True,2024-12-25 10:23:44.104742,Myers-Brooks,SKU-89879,3.9,54
636,3,302,Allen-Mercado Themselves,"Mr bar pretty appear natural seat one almost. Produce none teacher reflect large describe wind.
Three various protect near or. Key soldier your style. With foreign defense office report.",463.16,429.08,998,5.47,True,2025-01-06 10:23:44.104742,Vega PLC,SKU-14206,4.4,17
637,3,302,Miller Group Cut,Much rate policy ten budget baby. People day question whole near company rise. Fire PM agency how choose. Street four beat positive several explain.,120.0,107.0,175,15.23,True,2024-12-29 10:23:44.104742,Smith LLC,SKU-48687,4.2,88
638,5,502,Macias PLC Huge,"Animal sit tax practice. Course garden should usually onto. Again system them me trial.
Late two report make you. Activity and amount recognize provide.",582.34,565.45,88,8.29,True,2024-12-26 10:23:44.104742,Fischer-Gray,SKU-38369,4.2,66
639,3,301,"Smith, Davis and Simpson Become","Indeed sell point new capital year. At perhaps local kid she.
Pressure floor home factor assume. Responsibility skin simply question standard memory across.",732.72,714.05,253,6.61,True,2024-12-20 10:23:44.104742,Martinez PLC,SKU-87564,4.9,78
640,1,104,Jones-Vaughn First,"Central serious section. Line positive none age them wide.
Partner parent board machine. Rise miss energy similar.
Suffer ability box apply born. Affect thought decade. Oil tonight you ability.",980.38,978.67,751,15.4,False,2025-01-11 10:23:44.104742,Banks Ltd,SKU-79615,3.8,101
641,1,104,Ramirez-Gonzales People,"Size west still free. Often money speak ask form participant.
Common dog bit full me at could. Us development high choose positive claim.",500.33,456.15,12,13.89,True,2025-01-10 10:23:44.104742,Bowen PLC,SKU-38574,3.3,44
642,2,201,Mccormick-Johnson Sort,"Since call it. Mean last hot customer allow. Happen same player agency what.
Poor left position fish produce notice. Material remain just sell two sport will.
Summer building simple race.",25.77,22.19,720,9.24,True,2024-12-22 10:23:44.104742,Harris-Smith,SKU-86501,3.0,63
643,4,402,Hopkins PLC This,Unit ready kitchen hope listen relationship. Public yet newspaper. Act recently eat sort evening. Interview bit theory sea hotel main until.,875.46,732.75,892,7.47,True,2024-12-31 10:23:44.104742,Ward Ltd,SKU-93021,3.0,86
644,1,104,Patrick-Wright This,"Hold American add nor even art trade fly. Organization price none pressure clearly common base.
Son news mention pay about. Letter various hold last better.",894.5,810.58,303,8.58,True,2025-01-02 10:23:44.104742,Sanders-Gonzalez,SKU-90281,4.1,29
645,1,105,Parker Inc Occur,Ready operation right wrong. Like position collection discuss will simple. Own write professor size return care.,882.04,870.09,527,18.91,True,2024-12-20 10:23:44.104742,Garcia and Sons,SKU-16758,3.2,50
646,4,405,Case-Mann Movement,Up already I control attention cut never. Consumer before sort care trip. Door suggest buy try over without recognize.,50.47,42.14,572,14.13,True,2025-01-01 10:23:44.104742,"Rodgers, Nichols and Hall",SKU-36832,3.3,49
647,2,205,"Rice, Wade and Perry According","Stuff magazine energy interesting sea industry design.
More stock drop then. Woman sort environmental require college though suddenly. Must continue benefit none.",122.42,115.99,770,11.64,True,2024-12-28 10:23:44.104742,Harrison Group,SKU-37498,4.5,100
648,2,203,Zimmerman Inc Republican,"Natural each entire policy finish. Generation clearly remain market.
Girl strategy control ability on. Young rise example his media maintain. Song itself nearly woman trial him.",359.18,323.52,433,5.62,False,2025-01-04 10:23:44.104742,"Sanchez, Leon and Harris",SKU-55249,3.9,73
649,5,501,Mckinney and Sons Since,Something show street interest. Land soldier environment particularly apply again represent despite. Risk important difference source find later discussion.,475.46,444.87,545,18.0,True,2024-12-26 10:23:44.104742,"Johnson, Dickerson and Rogers",SKU-58253,4.6,95
650,1,102,Nichols Group Less,Appear family relationship drop. Their television administration speak commercial. Cost central always reveal various what she.,892.98,729.98,400,17.97,True,2024-12-29 10:23:44.104742,Jensen-Woodard,SKU-20085,3.2,37
651,1,102,Stokes-Black Feel,"Fact eye full commercial. Wait low trial deep remember stand.
Else finally of step. Establish direction begin structure from movie case type. Main star letter success military receive.",501.37,421.57,974,12.58,True,2024-12-16 10:23:44.104742,Farley-Ramirez,SKU-99443,4.1,23
652,4,403,"Nichols, Ballard and Obrien Shoulder",Budget animal game entire. Add language name defense dinner against. Majority story daughter whatever play entire.,425.93,395.66,298,3.86,False,2024-12-20 10:23:44.104742,Mcgee-Leonard,SKU-40451,4.7,69
653,3,304,"Smith, Reed and Michael Score",Tree follow positive relate upon our sense agency. North response page because together read. Tv physical visit feeling various.,582.92,541.65,334,9.77,True,2024-12-23 10:23:44.104742,Hamilton and Sons,SKU-79489,4.7,61
654,4,403,"Robbins, Medina and Edwards Could",Pass month executive. Opportunity defense tree throw free become fish time. Step believe analysis special walk fish.,571.58,547.5,175,15.81,True,2024-12-15 10:23:44.104742,Smith-Sherman,SKU-58745,4.9,102
655,1,102,Cuevas Ltd Meet,"Rise conference only child sing vote. Office study past away reflect lay hour choice.
Drop off north fight. Must sure personal question in. Operation outside eat carry watch since father.",359.59,356.44,633,18.49,True,2024-12-29 10:23:44.104742,"Aguilar, Morrow and Roberson",SKU-47387,3.4,26
656,2,202,Lee-Peters Term,Cause identify other. Certain however suffer other would. Probably evidence mother high bad popular. Likely fast wrong special look quite.,245.53,245.22,588,2.62,True,2025-01-11 10:23:44.104742,"Lopez, Gould and Huang",SKU-34182,3.4,102
657,1,103,Chavez-Mcdonald Push,"White analysis hard wide soon necessary. Find hour relate hundred foreign.
Walk language hear between hard meeting if. Candidate design easy work world. Really student majority.",978.24,855.55,552,19.51,True,2025-01-08 10:23:44.104742,Ortega-Dunn,SKU-25923,4.8,56
658,4,402,Howard LLC Unit,"Alone trade cost check. Across defense provide recognize reduce before win.
Today before seek action. Popular audience those year test.",948.31,819.38,4,19.41,True,2024-12-14 10:23:44.104742,Carter Group,SKU-76507,3.7,98
659,3,304,Knapp and Sons Bit,"Staff determine claim trouble. Necessary poor learn social. Arm sell first experience agency.
Health own anyone anyone road company table message. Real wonder remain beautiful.",897.02,852.91,587,13.37,True,2024-12-13 10:23:44.104742,Bass and Sons,SKU-67947,3.7,19
660,4,401,"Roberts, Weiss and Elliott Cause",Stand capital contain speech organization small work view. Player to determine day once artist during again. Ahead end voice us fill. Through wrong camera home behavior relate with air.,148.03,121.88,25,8.09,True,2024-12-26 10:23:44.104742,Henson Ltd,SKU-68454,3.7,45
661,1,105,Velazquez Group Forward,Agency other management research. Language identify man central without shake smile on.,644.9,583.82,800,18.72,True,2024-12-25 10:23:44.104742,"Fisher, Rodriguez and Potts",SKU-12955,3.2,63
662,1,105,"Hamilton, Castillo and Shaw Sport",Him TV actually five budget. Black determine final. Between realize game point suffer manager up. Matter act week teach I event commercial.,400.48,345.83,619,10.28,False,2024-12-28 10:23:44.104742,"Reed, Taylor and Bennett",SKU-97394,3.7,24
663,4,403,"Johnson, Wilson and Young Raise","Something according player course. Enjoy relate major still how town. Executive every resource.
Talk standard necessary model.
Region fight usually rise board manage religious.",392.25,336.13,359,6.23,True,2025-01-12 10:23:44.104742,Long-Lewis,SKU-83535,3.2,99
664,4,404,Farrell LLC Any,"Defense available become land yet. Become picture need method true really design. Million weight six often talk staff physical.
Apply marriage house value south. Product rule father whatever.",805.65,670.91,745,19.41,True,2025-01-03 10:23:44.104742,Nichols PLC,SKU-64289,3.3,79
665,5,501,Payne-Mcclure Word,"However center effect summer thousand wish. Stand final young general possible.
Little field throughout grow. Not near your success weight. Reflect paper off four.",152.2,136.21,888,10.55,True,2025-01-03 10:23:44.104742,Jones Ltd,SKU-87421,4.5,16
666,1,104,Wilson Inc General,"Ground skin often win cost quickly expect voice. War require one.
Establish quality training treatment gun rock. Media name moment language entire peace car.",642.42,567.19,569,9.3,True,2025-01-04 10:23:44.104742,Thomas-Gomez,SKU-27947,3.4,54
667,3,305,Sullivan and Sons Base,Direction citizen land strong amount method seem. Necessary national serve light born couple listen.,495.68,478.45,854,11.75,True,2024-12-17 10:23:44.104742,"Guerra, Patel and Little",SKU-70745,3.4,6
668,2,203,Castro-Navarro Nature,Surface end music improve including ahead money. Some explain already boy. Black believe difference down west add pull. Matter travel include remember serious.,307.17,296.98,483,2.57,True,2024-12-23 10:23:44.104742,Hardy-Little,SKU-47707,3.8,72
669,2,201,Lewis Group Bad,President respond dinner blue arrive study. Each what election star three speak structure. Thus across measure doctor box possible traditional.,128.16,115.17,993,1.43,True,2025-01-04 10:23:44.104742,Griffith Ltd,SKU-86161,4.0,65
670,3,304,Quinn Ltd Age,Into else why much. Indicate market new friend mention me trouble. Number player bar require measure. Account teacher partner north.,974.52,802.92,524,14.69,False,2024-12-17 10:23:44.104742,Chase-Holland,SKU-44018,3.3,11
671,2,203,Yoder-Zavala Avoid,"His task by expert per eye assume. Official score eye never.
Still artist prepare yourself look bar newspaper goal.",466.43,385.79,167,1.15,True,2024-12-21 10:23:44.104742,Miles-Smith,SKU-93394,4.8,46
672,1,103,"Williams, Jones and Lopez Glass","History to director week people face moment. Hear exactly employee so senior with day weight. Some together ball form summer type.
Choice receive add job those language. Language create one blue.",298.75,294.94,526,3.96,True,2024-12-23 10:23:44.104742,Dennis Inc,SKU-22387,4.2,24
673,5,503,Hall PLC Before,"Myself foreign source perform. Occur already method first campaign military local.
Model poor nothing hundred recognize law. Nor age institution less. According market light town truth.",873.72,846.63,819,6.09,True,2024-12-17 10:23:44.104742,Gordon-Schultz,SKU-57516,3.2,81
674,3,302,"White, Bird and Quinn Behind",Final law either. Before reason south media throughout would. Campaign these government else keep shoulder month.,22.77,19.5,797,9.75,True,2024-12-27 10:23:44.104742,"Key, Hale and Robles",SKU-31368,3.2,26
675,5,502,"Macdonald, Burke and Williams Issue","Already present season. Need art food reflect news. Themselves money mother friend certainly beat. Fill southern financial.
Idea vote admit agree wear its. Question many coach.",833.26,816.1,628,13.82,True,2024-12-18 10:23:44.104742,Gibson-Olson,SKU-79742,4.4,93
676,1,104,Wright Inc Say,"Eat any born commercial example message affect. Raise yet family size attention decide.
Message develop public radio. Run again house.",465.89,383.57,134,18.48,True,2025-01-10 10:23:44.104742,Bowman Group,SKU-50838,4.4,21
677,4,405,Hernandez-Roberts Citizen,"Thus manager eat send protect. Hold hot hotel alone since well though.
Condition example why dinner. Short go down newspaper. Level upon everybody two. Road listen current other behind move cost.",527.89,440.49,311,0.67,True,2025-01-02 10:23:44.104742,Wilcox LLC,SKU-39144,3.3,95
678,2,202,"White, Harris and Moore By","Computer fight artist somebody. Fall focus piece practice could lead professional. Assume against finish nation.
Trade last yet key study. Tree seek career.",314.35,259.67,80,8.55,True,2025-01-06 10:23:44.104742,Stewart Group,SKU-24643,3.2,107
679,4,404,Howard PLC Later,Long executive whether table. Any benefit treat son trip five. Trouble perform before drop member road. Nature often life spring.,52.09,42.02,675,10.32,False,2025-01-09 10:23:44.104742,Sanchez PLC,SKU-25587,4.8,12
680,1,103,Leon Group Agent,Become number share every instead. Involve anything however agency consider. Difference subject my.,670.91,549.68,126,18.41,True,2024-12-19 10:23:44.104742,"Carlson, Jackson and Thompson",SKU-36217,3.4,49
681,1,101,"Gill, Turner and Berry Cultural","Through industry agency son hit rich they. Hear within blue rest.
Personal one how magazine. However movie during. True there challenge sense.",154.1,152.31,971,11.64,True,2024-12-20 10:23:44.104742,"Rodriguez, Dominguez and Santiago",SKU-75619,4.6,82
682,2,205,Hughes-Bender Organization,"Between offer anything second reflect large interest. Now member western quality.
Crime rock picture station she. Nearly sort indeed ground. Company garden degree language age month.",574.53,553.8,781,0.38,True,2025-01-09 10:23:44.104742,Frazier Inc,SKU-35106,4.9,28
